,date,coolingdegreedays,coolingdegreedaysnormal,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
0,"{'pretty': '12:00 AM +07 on June 10, 2017', 'year': '2017', 'mon': '06', 'mday': '10', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,89,82,28,94,29.83,1010,87,31,6.2,10.0,20,32,78,25,29.78,1008.39,81,28,5.4,8.6,250,WSW,5,9,72,22,70,29.71,1006,75,24,0.9,1.5,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on June 11, 2017', 'year': '2017', 'mon': '06', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,84,84,29,94,29.83,1010,91,33,6.2,10.0,14,22,77,25,29.78,1008.32,84,29,5.7,9.2,273,West,4,6,73,23,59,29.71,1006,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 12, 2017', 'year': '2017', 'mon': '06', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,74,81,27,94,29.80,1009,95,35,6.2,10.0,13,20,76,25,29.77,1007.89,86,30,6.1,9.8,271,West,6,9,70,21,46,29.71,1006,78,26,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 13, 2017', 'year': '2017', 'mon': '06', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,80,81,27,94,29.83,1010,91,33,6.2,10.0,10,17,78,26,29.77,1007.93,84,30,6.0,9.7,266,West,5,8,73,23,59,29.71,1006,78,26,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on June 14, 2017', 'year': '2017', 'mon': '06', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,34,0,0,,87,82,28,94,29.86,1011,89,32,6.2,10.0,13,20,78,26,29.81,1009.42,84,29,5.4,8.8,213,SSW,6,9,75,24,62,29.77,1008,78,26,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 15, 2017', 'year': '2017', 'mon': '06', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,75,82,28,94,29.86,1011,93,34,6.2,10.0,9,15,76,24,29.81,1009.28,85,30,6.1,9.8,272,West,5,8,72,22,49,29.74,1007,77,25,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 16, 2017', 'year': '2017', 'mon': '06', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",23,,0,38,0,0,,70,84,29,94,29.83,1010,96,36,6.2,10.0,8,13,76,24,29.76,1007.78,88,32,5.7,9.3,266,West,5,8,70,21,44,29.68,1005,80,27,4.3,7.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on June 17, 2017', 'year': '2017', 'mon': '06', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,79,82,28,94,29.80,1009,93,34,6.2,10.0,13,20,78,26,29.73,1006.55,86,30,5.6,9.1,223,SW,6,10,73,23,55,29.65,1004,80,27,4.3,7.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on June 18, 2017', 'year': '2017', 'mon': '06', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,84,82,28,94,29.77,1008,91,33,6.2,10.0,21,33,78,26,29.73,1006.51,86,30,5.9,9.5,214,SW,7,10,72,22,52,29.65,1004,80,27,3.1,5.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on June 19, 2017', 'year': '2017', 'mon': '06', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,74,82,28,94,29.80,1009,93,34,6.2,10.0,12,18,76,25,29.74,1006.84,86,30,6.2,10.0,258,WSW,6,10,72,22,49,29.65,1004,78,26,6.2,10.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 20, 2017', 'year': '2017', 'mon': '06', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,76,82,28,94,29.80,1009,93,34,6.2,10.0,14,22,77,25,29.74,1006.85,86,30,6.1,9.9,248,WSW,8,13,70,21,49,29.68,1005,80,27,5.0,8.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on June 21, 2017', 'year': '2017', 'mon': '06', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,84,82,28,94,29.83,1010,93,34,6.2,10.0,14,22,77,25,29.74,1006.91,85,30,5.6,8.9,265,West,5,9,70,21,55,29.65,1004,77,25,0.4,0.7,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on June 22, 2017', 'year': '2017', 'mon': '06', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,88,82,28,94,29.80,1009,89,32,6.2,10.0,20,32,77,25,29.75,1007.40,83,28,5.2,8.4,284,WNW,4,7,73,23,62,29.68,1005,77,25,1.9,3.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 23, 2017', 'year': '2017', 'mon': '06', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,88,81,27,94,29.77,1008,87,31,6.2,10.0,16,26,77,25,29.73,1006.79,82,28,5.8,9.3,289,WNW,4,6,73,23,66,29.65,1004,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 24, 2017', 'year': '2017', 'mon': '06', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,80,79,26,94,29.80,1009,91,33,6.2,10.0,12,18,75,24,29.70,1005.72,84,29,5.7,9.2,254,WSW,4,6,72,22,55,29.62,1003,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on June 25, 2017', 'year': '2017', 'mon': '06', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,84,81,27,94,29.80,1009,87,31,6.2,10.0,15,24,76,24,29.74,1006.93,82,28,5.8,9.3,263,West,6,9,72,22,62,29.68,1005,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 26, 2017', 'year': '2017', 'mon': '06', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,87,82,28,94,29.80,1009,91,33,6.2,10.0,13,20,76,25,29.75,1007.42,84,29,5.7,9.1,264,West,5,8,36,2,14,29.68,1005,77,25,0.4,0.6,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 27, 2017', 'year': '2017', 'mon': '06', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,85,81,27,94,29.80,1009,91,33,6.2,10.0,13,20,77,25,29.76,1007.71,84,29,5.4,8.7,213,SSW,3,5,70,21,49,29.68,1005,77,25,0.3,0.5,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on June 28, 2017', 'year': '2017', 'mon': '06', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,84,82,28,94,29.83,1010,91,33,6.2,10.0,13,20,78,26,29.78,1008.25,86,30,6.1,9.8,191,South,5,9,73,23,59,29.71,1006,80,27,5.0,8.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 29, 2017', 'year': '2017', 'mon': '06', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,80,81,27,94,29.83,1010,93,34,6.2,10.0,15,24,77,25,29.77,1007.98,85,30,6.1,9.8,208,SSW,4,7,72,22,52,29.68,1005,77,25,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on June 30, 2017', 'year': '2017', 'mon': '06', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,81,81,27,94,29.80,1009,93,34,6.2,10.0,14,22,76,25,29.76,1007.67,85,30,5.8,9.4,221,SW,5,9,70,21,49,29.68,1005,77,25,3.1,5.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 01, 2017', 'year': '2017', 'mon': '07', 'mday': '01', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,78,82,28,94,29.83,1010,93,34,6.2,10.0,18,30,76,25,29.76,1007.57,84,29,5.8,9.3,223,SW,5,7,70,21,49,29.68,1005,75,24,4.3,7.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 02, 2017', 'year': '2017', 'mon': '07', 'mday': '02', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,81,82,28,94,29.83,1010,91,33,6.2,10.0,10,17,77,25,29.77,1007.93,84,29,5.8,9.4,276,West,4,7,73,23,55,29.68,1005,77,25,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 03, 2017', 'year': '2017', 'mon': '07', 'mday': '03', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,80,79,26,94,29.83,1010,93,34,6.2,10.0,13,20,76,25,29.76,1007.70,85,30,6.1,9.8,279,West,5,8,72,22,52,29.68,1005,77,25,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 04, 2017', 'year': '2017', 'mon': '07', 'mday': '04', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,80,82,28,94,29.83,1010,93,34,6.2,10.0,10,17,76,25,29.76,1007.81,84,29,5.9,9.5,265,West,7,11,72,22,49,29.68,1005,75,24,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on July 05, 2017', 'year': '2017', 'mon': '07', 'mday': '05', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,86,81,27,94,29.83,1010,89,32,6.2,10.0,10,17,76,25,29.79,1008.74,83,28,5.4,8.7,254,WSW,3,4,73,23,59,29.74,1007,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 06, 2017', 'year': '2017', 'mon': '07', 'mday': '06', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,87,81,27,94,29.83,1010,89,32,6.2,10.0,14,22,77,25,29.79,1008.63,83,28,5.4,8.6,251,WSW,4,7,72,22,62,29.74,1007,77,25,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 07, 2017', 'year': '2017', 'mon': '07', 'mday': '07', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,86,81,27,94,29.89,1012,89,32,6.2,10.0,18,30,77,25,29.80,1009.02,83,28,5.7,9.2,238,WSW,3,5,70,21,52,29.74,1007,77,25,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 08, 2017', 'year': '2017', 'mon': '07', 'mday': '08', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,76,81,27,94,29.86,1011,91,33,6.2,10.0,13,20,76,24,29.81,1009.17,84,29,6.0,9.7,256,WSW,4,7,72,22,52,29.71,1006,77,25,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on July 09, 2017', 'year': '2017', 'mon': '07', 'mday': '09', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,75,82,28,94,29.86,1011,93,34,6.2,10.0,10,17,75,24,29.80,1009.02,86,30,6.1,9.8,270,West,5,9,66,19,43,29.71,1006,78,26,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 10, 2017', 'year': '2017', 'mon': '07', 'mday': '10', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,75,81,27,94,29.83,1010,93,34,6.2,10.0,13,20,75,24,29.77,1007.98,86,30,5.6,9.0,271,West,5,8,70,21,49,29.68,1005,78,26,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on July 11, 2017', 'year': '2017', 'mon': '07', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,80,81,27,94,29.83,1010,91,33,6.2,10.0,13,20,76,24,29.75,1007.47,84,29,6.1,9.9,273,West,5,8,72,22,55,29.68,1005,77,25,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 12, 2017', 'year': '2017', 'mon': '07', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,34,0,0,,82,82,28,94,29.83,1010,87,31,6.2,10.0,14,22,77,25,29.78,1008.29,84,29,5.9,9.5,241,WSW,8,12,72,22,58,29.71,1006,80,27,3.7,6.0,5,7,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 13, 2017', 'year': '2017', 'mon': '07', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,81,79,26,94,29.83,1010,87,31,6.2,10.0,15,24,76,24,29.77,1008.04,81,28,6.0,9.6,267,West,7,11,72,22,62,29.68,1005,75,24,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 14, 2017', 'year': '2017', 'mon': '07', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,77,81,27,94,29.80,1009,89,32,6.2,10.0,18,30,74,23,29.76,1007.59,82,28,6.1,9.8,261,West,7,12,68,20,52,29.68,1005,75,24,4.3,7.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on July 15, 2017', 'year': '2017', 'mon': '07', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,80,79,26,94,29.77,1008,89,32,6.2,10.0,22,35,75,24,29.73,1006.60,83,28,6.2,10.0,262,West,12,19,70,21,55,29.65,1004,77,25,5.0,8.0,7,11,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 16, 2017', 'year': '2017', 'mon': '07', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,90,81,27,94,29.77,1008,87,31,6.2,10.0,18,30,77,25,29.69,1005.18,82,28,5.8,9.3,245,WSW,9,15,75,24,70,29.62,1003,77,25,3.1,5.0,5,7,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on July 17, 2017', 'year': '2017', 'mon': '07', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,90,79,26,94,29.83,1010,87,31,6.2,10.0,18,30,75,24,29.75,1007.25,81,28,5.3,8.5,252,WSW,7,11,73,23,66,29.65,1004,75,24,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 18, 2017', 'year': '2017', 'mon': '07', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,87,81,27,94,29.89,1012,91,33,6.2,10.0,16,26,75,24,29.81,1009.44,83,28,4.9,7.9,249,WSW,3,5,73,23,59,29.77,1008,75,24,1.2,2.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 19, 2017', 'year': '2017', 'mon': '07', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,88,81,27,94,29.86,1011,89,32,6.2,10.0,14,22,76,24,29.78,1008.49,82,28,4.7,7.6,289,WNW,4,6,73,23,62,29.68,1005,75,24,0.4,0.7,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on July 20, 2017', 'year': '2017', 'mon': '07', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,91,81,27,94,29.83,1010,89,32,6.2,10.0,16,26,75,24,29.75,1007.28,82,28,4.7,7.6,257,WSW,4,6,73,23,66,29.68,1005,75,24,1.9,3.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on July 21, 2017', 'year': '2017', 'mon': '07', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,30,0,0,,84,81,27,94,29.86,1011,86,30,6.2,10.0,10,17,75,24,29.78,1008.32,80,27,6.0,9.7,261,West,5,8,72,22,62,29.71,1006,75,24,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 22, 2017', 'year': '2017', 'mon': '07', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,83,81,27,94,29.83,1010,89,32,6.2,10.0,16,26,77,25,29.79,1008.73,83,28,6.0,9.6,251,WSW,7,12,73,23,59,29.71,1006,77,25,5.0,8.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 23, 2017', 'year': '2017', 'mon': '07', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,84,82,28,94,29.83,1010,89,32,6.2,10.0,16,26,77,25,29.76,1007.60,83,28,5.5,8.8,263,West,7,11,73,23,59,29.68,1005,77,25,2.5,4.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 24, 2017', 'year': '2017', 'mon': '07', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,32,0,0,,87,84,29,94,29.77,1008,87,31,6.2,10.0,21,33,78,26,29.71,1005.94,82,28,5.3,8.6,256,WSW,9,14,73,23,66,29.65,1004,78,26,3.1,5.0,5,7,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 25, 2017', 'year': '2017', 'mon': '07', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,30,0,0,,92,81,27,94,29.71,1006,84,29,6.2,10.0,21,33,78,25,29.67,1004.76,80,27,5.9,9.5,247,WSW,10,16,75,24,89,29.62,1003,77,25,1.9,3.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 26, 2017', 'year': '2017', 'mon': '07', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,89,82,28,94,29.77,1008,87,31,6.2,10.0,21,33,76,25,29.68,1004.91,81,28,5.7,9.2,249,WSW,10,16,73,23,66,29.62,1003,75,24,3.1,5.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 27, 2017', 'year': '2017', 'mon': '07', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,88,82,28,94,29.77,1008,87,31,6.2,10.0,22,35,77,25,29.72,1006.46,81,28,5.9,9.5,241,WSW,10,16,73,23,66,29.65,1004,75,24,1.2,2.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on July 28, 2017', 'year': '2017', 'mon': '07', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,34,0,0,,88,82,28,94,29.80,1009,89,32,6.2,10.0,18,30,79,26,29.76,1007.53,84,29,6.2,10.0,238,WSW,11,17,75,24,70,29.71,1006,78,26,5.0,8.0,7,11,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on July 29, 2017', 'year': '2017', 'mon': '07', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,85,84,29,94,29.80,1009,91,33,6.2,10.0,20,32,79,26,29.75,1007.45,86,30,5.9,9.6,246,WSW,10,16,75,24,63,29.68,1005,80,27,3.7,6.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 30, 2017', 'year': '2017', 'mon': '07', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,86,84,29,94,29.77,1008,91,33,6.2,10.0,23,37,80,26,29.72,1006.30,84,30,6.0,9.6,241,WSW,11,17,77,25,63,29.65,1004,78,26,3.7,6.0,8,13,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on July 31, 2017', 'year': '2017', 'mon': '07', 'mday': '31', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,90,84,29,94,29.77,1008,91,33,6.2,10.0,18,30,79,26,29.73,1006.74,86,30,5.9,9.4,243,WSW,10,15,77,25,66,29.68,1005,80,27,4.3,7.0,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 01, 2017', 'year': '2017', 'mon': '08', 'mday': '01', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,87,84,29,94,29.83,1010,91,33,6.2,10.0,20,32,80,26,29.77,1008.02,86,30,6.0,9.6,244,WSW,10,16,77,25,66,29.71,1006,78,26,4.3,7.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 02, 2017', 'year': '2017', 'mon': '08', 'mday': '02', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,88,84,29,94,29.80,1009,91,33,6.2,10.0,18,30,78,26,29.75,1007.42,84,29,5.4,8.8,237,WSW,9,14,75,24,66,29.68,1005,77,25,0.5,0.8,6,9,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on August 03, 2017', 'year': '2017', 'mon': '08', 'mday': '03', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,90,86,30,100,29.77,1008,89,32,6.2,10.0,22,35,80,27,29.70,1005.73,84,30,5.7,9.2,237,WSW,9,15,77,25,75,29.62,1003,80,27,3.1,5.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
